,10분 최다 강수량(mm),1시간 최다강수량(mm),break_summer,break_winter,cloud,cloud_w,date_fri,date_mon,date_sat,date_sun,date_thur,date_tue,date_wed,fall,humid,humid_w,m_free,m_paid,m_total,rain,spring,summer,temp,temp_w,tp_adult,tp_child,tp_foreigner,tp_free,tp_group,tp_paid,tp_teen,tp_total,when,wind,wind_w,winter,zb_adult,zb_child,zb_foreigner,zb_free,zb_paid,zb_teen,zb_total,강수 계속시간(hr),일강수량(mm)
109,0.0,0.0,0,0,0.5,1.0,0,0,0,0,1,0,0,0,63.4,5.0,11018,5198,16216,0.0,1,0,,5.0,0,764,764,1062,0,0,0,1031,2014-05-22,2.5,1.0,0,1686,72,6770,2648,2391,229,6954,0.0,0.0
110,0.0,0.0,0,0,3.0,2.0,1,0,0,0,0,0,0,0,68.4,5.0,11703,5417,17120,0.0,1,0,,6.0,0,1410,1410,1314,0,0,0,1191,2014-05-23,2.9,1.0,0,1371,112,6188,2471,2550,257,6649,0.0,0.0
111,0.0,0.0,0,0,7.8,3.0,0,0,1,0,0,0,0,0,68.8,5.0,38945,12805,51750,0.0,1,0,,5.0,0,4034,4034,6094,0,0,0,5407,2014-05-24,2.3,1.0,0,601,216,19756,6357,16056,2142,25156,0.0,0.0
112,2.5,8.5,0,0,10.0,4.0,0,0,0,1,0,0,0,0,78.9,5.0,17202,6210,23412,21.0,1,0,,5.0,0,2420,2420,2860,0,0,0,2532,2014-05-25,2.4,1.0,0,258,189,7616,2577,6304,883,10022,11.47,21.0
113,1.0,1.0,0,0,4.4,2.0,0,1,0,0,0,0,0,0,67.4,5.0,8583,3526,12109,1.5,1,0,,5.0,0,1086,1086,1200,0,0,0,1166,2014-05-26,4.0,4.0,0,1240,108,5022,1485,2239,73,5037,2.33,1.5
114,0.0,0.0,0,0,0.8,1.0,0,0,0,0,0,1,0,0,49.5,3.0,8293,4343,12636,0.0,1,0,,6.0,0,796,796,1293,0,0,0,1253,2014-05-27,4.2,4.0,0,269,90,2941,1835,1977,123,4204,0.0,0.0
115,0.0,0.0,0,0,1.5,1.0,0,0,0,0,0,0,1,0,60.8,5.0,9605,4411,14016,0.0,1,0,,6.0,0,1197,1197,1296,0,0,0,1075,2014-05-28,2.5,1.0,0,1581,82,5298,1728,1795,73,5177,0.0,0.0
116,0.0,0.0,0,0,0.9,1.0,0,0,0,0,1,0,0,0,54.6,4.0,8732,3861,12593,0.0,1,0,,6.0,0,855,855,1562,0,0,0,1306,2014-05-29,2.8,1.0,0,1459,86,4675,1529,1572,63,4623,0.0,0.0
117,0.0,0.0,0,0,0.1,1.0,1,0,0,0,0,0,0,0,42.5,3.0,12482,5114,17596,0.0,1,0,,6.0,0,1395,1395,1761,0,0,0,1484,2014-05-30,2.1,1.0,0,2289,81,7966,1853,2106,327,6575,0.0,0.0
118,0.0,0.0,0,0,1.3,1.0,0,0,1,0,0,0,0,0,50.3,3.0,26107,9047,35154,0.0,1,0,,6.0,0,3317,3317,4192,0,0,0,3813,2014-05-31,2.6,1.0,0,428,296,11810,3861,9951,1232,15472,0.0,0.0
119,0.0,0.0,0,0,8.0,3.0,0,0,0,1,0,0,0,0,58.1,4.0,26239,7755,33994,0.0,0,1,,6.0,0,2649,2649,4659,0,0,0,4242,2014-06-01,1.9,1.0,0,516,330,12741,3400,10653,1361,15930,0.0,0.0
120,0.5,0.9,0,0,10.0,4.0,0,1,0,0,0,0,0,0,73.5,5.0,7922,1562,9484,2.0,0,1,,6.0,0,133,133,425,0,0,0,392,2014-06-02,2.2,1.0,0,16,25,11099,846,3780,1949,6591,9.95,2.0
121,2.5,6.0,0,0,8.6,3.0,0,0,0,0,0,1,0,0,95.3,5.0,2335,905,3240,33.0,0,1,,5.0,0,75,75,179,0,0,0,173,2014-06-03,3.5,2.0,0,651,9,1473,571,181,20,1423,15.58,33.0
122,0.0,0.0,0,0,6.5,3.0,0,0,0,0,0,0,1,0,61.5,5.0,33041,10666,43707,0.0,0,1,,6.0,0,4345,4345,5123,0,0,0,4509,2014-06-04,4.3,4.0,0,707,188,16161,4708,13284,1988,20687,0.0,0.0
123,0.0,0.0,0,0,7.6,3.0,0,0,0,0,1,0,0,0,58.8,4.0,17905,7846,25751,0.0,0,1,,6.0,0,3698,3698,2137,0,0,0,1852,2014-06-05,2.9,1.0,0,1099,144,8112,2567,5084,930,9680,0.0,0.0
124,0.0,0.0,0,0,1.4,1.0,1,0,0,0,0,0,0,0,58.9,4.0,48133,12135,60268,0.0,0,1,,6.0,0,4548,4548,7732,0,0,0,6682,2014-06-06,2.4,1.0,0,1135,280,26663,5623,21639,3760,32157,0.0,0.0
125,0.0,0.0,0,0,6.0,3.0,0,0,1,0,0,0,0,0,65.1,5.0,37017,11154,48171,0.0,0,1,,6.0,0,4639,4639,5822,0,0,0,5140,2014-06-07,2.4,1.0,0,658,278,18951,4572,15832,2430,23492,0.0,0.0
126,0.0,0.0,0,0,8.0,3.0,0,0,0,1,0,0,0,0,75.3,5.0,27727,9024,36751,0.0,0,1,,5.0,0,3886,3886,4229,0,0,0,3775,2014-06-08,3.0,2.0,0,413,295,13852,3911,11554,1454,17332,0.0,0.0
127,0.0,0.0,0,0,5.9,2.0,0,1,0,0,0,0,0,0,70.8,5.0,5665,3023,8688,0.0,0,1,,6.0,0,833,833,773,0,0,0,741,2014-06-09,2.3,1.0,0,30,67,1661,1339,1475,59,2903,0.0,0.0
128,1.0,2.5,0,0,6.3,3.0,0,0,0,0,0,1,0,0,72.0,5.0,5364,3284,8648,5.5,0,1,,6.0,0,662,662,605,0,0,0,588,2014-06-10,2.1,1.0,0,21,65,1274,1620,936,40,2617,5.5,5.5
129,9.5,14.0,0,0,9.1,4.0,0,0,0,0,0,0,1,0,87.1,5.0,5124,3391,8515,19.0,0,1,,5.0,0,699,699,455,0,0,0,423,2014-06-11,1.9,1.0,0,2,24,1635,1683,912,71,2668,10.63,19.0
130,0.1,0.1,0,0,6.8,3.0,0,0,0,0,1,0,0,0,73.9,5.0,7047,3697,10744,0.1,0,1,,5.0,0,610,610,858,0,0,0,787,2014-06-12,2.8,1.0,0,304,44,2548,1704,1262,112,3382,0.75,0.1
131,0.0,0.0,0,0,6.4,3.0,1,0,0,0,0,0,0,0,79.0,5.0,8663,4324,12987,0.0,0,1,,5.0,0,1148,1148,811,0,0,0,764,2014-06-13,2.9,1.0,0,691,47,3601,1995,1373,148,4207,0.42,0.0
132,0.0,0.0,0,0,3.9,2.0,0,0,1,0,0,0,0,0,71.6,5.0,25862,8659,34521,0.0,0,1,,6.0,0,3444,3444,3927,0,0,0,3524,2014-06-14,3.3,2.0,0,385,192,12435,4038,10423,1124,15970,0.0,0.0
133,0.0,0.0,0,0,4.5,2.0,0,0,0,1,0,0,0,0,69.9,5.0,25615,7967,33582,0.0,0,1,,6.0,0,3147,3147,4071,0,0,0,3616,2014-06-15,3.3,2.0,0,431,304,12577,3802,10789,1160,16182,0.0,0.0
134,0.0,0.0,0,0,6.6,3.0,0,1,0,0,0,0,0,0,66.4,5.0,5149,1855,7004,0.0,0,1,,6.0,0,0,0,799,0,0,0,766,2014-06-16,2.5,1.0,0,37,110,2803,1303,1912,291,3543,0.0,0.0
135,2.5,3.5,0,0,7.8,3.0,0,0,0,0,0,1,0,0,71.8,5.0,4802,2260,7062,3.5,0,1,,6.0,0,0,0,742,0,0,0,715,2014-06-17,1.9,1.0,0,21,96,1652,1416,1485,56,2978,1.33,3.5
136,0.1,0.1,0,0,5.4,2.0,0,0,0,0,0,0,1,0,71.3,5.0,4547,2089,6636,0.1,0,1,,6.0,0,0,0,781,0,0,0,746,2014-06-18,3.0,2.0,0,24,85,1673,1543,1229,82,2878,0.75,0.1
137,0.0,0.0,0,0,8.0,3.0,0,0,0,0,1,0,0,0,79.3,5.0,6205,2756,8961,0.0,0,1,,6.0,0,0,0,961,0,0,0,858,2014-06-19,3.5,2.0,0,56,87,2118,1785,1617,96,3554,1.83,0.0
138,0.5,1.0,0,0,9.1,4.0,1,0,0,0,0,0,0,0,76.5,5.0,6688,2452,9140,1.5,0,1,,6.0,0,0,0,1082,0,0,0,908,2014-06-20,1.6,1.0,0,89,58,2560,1452,1972,154,3667,3.42,1.5
139,3.0,5.5,0,0,8.8,3.0,0,0,1,0,0,0,0,0,80.9,5.0,16213,4227,20440,8.5,0,1,,6.0,0,0,0,2519,0,0,0,2302,2014-06-21,2.7,1.0,0,223,176,8990,3204,7544,849,11820,4.83,8.5
140,0.4,0.4,0,0,8.0,3.0,0,0,0,1,0,0,0,0,74.4,5.0,18144,3984,22128,0.4,0,1,,6.0,0,0,0,2796,0,0,0,2518,2014-06-22,1.8,1.0,0,242,194,10607,3166,9151,1119,13678,0.67,0.4
141,10.5,14.5,0,0,7.8,3.0,0,1,0,0,0,0,0,0,91.4,5.0,2751,1348,4099,24.5,0,1,,5.0,0,0,0,365,0,0,0,353,2014-06-23,1.4,1.0,0,17,33,902,959,790,42,1808,8.25,24.5
142,0.0,0.0,0,0,4.8,2.0,0,0,0,0,0,1,0,0,74.6,5.0,5420,2291,7711,0.0,0,1,,6.0,0,0,0,966,0,0,0,940,2014-06-24,2.4,1.0,0,54,72,2547,1735,1815,49,3653,0.0,0.0
143,0.0,0.0,0,0,6.3,3.0,0,0,0,0,0,0,1,0,74.1,5.0,5603,1886,7489,0.0,0,1,,6.0,0,0,0,1061,0,0,0,1019,2014-06-25,2.3,1.0,0,37,55,2662,1408,2036,229,3710,0.0,0.0
144,0.0,0.0,0,0,5.9,2.0,0,0,0,0,1,0,0,0,68.0,5.0,5256,1661,6917,0.0,0,1,,6.0,0,0,0,998,0,0,0,972,2014-06-26,2.4,1.0,0,66,77,2136,1285,1917,67,3335,0.0,0.0
145,0.0,0.0,0,0,5.4,2.0,1,0,0,0,0,0,0,0,74.8,5.0,5158,1606,6764,0.0,0,1,,6.0,0,0,0,902,0,0,0,863,2014-06-27,2.8,1.0,0,28,69,1953,1238,1679,149,3094,0.0,0.0
146,0.0,0.0,0,0,7.1,3.0,0,0,1,0,0,0,0,0,71.6,5.0,15884,3678,19562,0.0,0,1,,6.0,0,0,0,2324,0,0,0,2075,2014-06-28,3.8,2.0,0,141,247,9446,3093,7792,834,11860,0.25,0.0
147,0.0,0.0,0,0,6.9,3.0,0,0,0,1,0,0,0,0,70.3,5.0,20557,4509,25066,0.0,0,1,,6.0,0,0,0,2907,0,0,0,2691,2014-06-29,2.1,1.0,0,191,343,12021,3627,10687,1105,15610,0.0,0.0
148,0.0,0.0,0,0,3.4,2.0,0,1,0,0,0,0,0,0,68.0,5.0,3621,1430,5051,0.0,0,1,,6.0,0,0,0,187,0,0,0,181,2014-06-30,2.7,1.0,0,38,85,1803,1192,1678,56,2964,0.0,0.0
149,0.0,0.0,1,0,3.6,2.0,0,0,0,0,0,1,0,0,67.8,5.0,3277,1355,4632,0.0,0,1,,6.0,23,171,338,193,8,2,45,190,2014-07-01,2.1,1.0,0,31,73,1709,1162,1486,45,2724,0.0,0.0
150,14.5,18.0,1,0,8.4,3.0,0,0,0,0,0,0,1,0,77.3,5.0,2989,1382,4371,20.5,0,1,,6.0,7,114,188,288,0,3,0,282,2014-07-02,2.5,1.0,0,62,51,1381,1240,1129,54,2485,3.3,20.5
151,0.5,1.0,1,0,9.6,4.0,0,0,0,0,1,0,0,0,85.5,5.0,1515,964,2479,2.0,0,1,,6.0,2,76,92,115,0,1,0,111,2014-07-03,2.8,1.0,0,17,30,420,832,385,18,1252,13.12,2.0
152,0.0,0.0,1,0,4.1,2.0,1,0,0,0,0,0,0,0,62.1,5.0,3892,1394,5286,0.0,0,1,,6.0,18,149,239,588,2,3,0,448,2014-07-04,2.4,1.0,0,74,121,1738,1208,1523,80,2885,0.0,0.0
153,0.0,0.0,1,0,6.1,3.0,0,0,1,0,0,0,0,0,70.4,5.0,14159,3522,17681,0.0,0,1,,6.0,34,437,1855,1061,31,309,711,719,2014-07-05,2.1,1.0,0,216,163,8176,3035,7003,896,11150,0.0,0.0
154,0.0,0.0,1,0,6.4,3.0,0,0,0,1,0,0,0,0,65.8,5.0,14501,3373,17874,0.0,0,1,,6.0,26,332,1015,967,1,67,0,732,2014-07-06,2.1,1.0,0,210,358,9564,2861,8279,982,12332,0.0,0.0
155,0.0,0.0,1,0,2.5,1.0,0,1,0,0,0,0,0,0,61.4,5.0,6747,1227,7974,0.0,0,1,,7.0,3,113,171,202,2,1,0,189,2014-07-07,2.3,1.0,0,60,97,9144,1042,3300,1900,6302,0.0,0.0
156,0.2,0.2,1,0,7.6,3.0,0,0,0,0,0,1,0,0,73.0,5.0,2751,1095,3846,0.2,0,1,,6.0,5,99,167,214,2,2,0,159,2014-07-08,1.9,1.0,0,485,97,1793,959,846,34,2324,2.97,0.2
157,0.2,0.4,1,0,9.4,4.0,0,0,0,0,0,0,1,0,78.3,5.0,1873,936,2809,0.5,0,1,,7.0,0,100,129,240,1,5,40,164,2014-07-09,2.2,1.0,0,34,42,636,805,577,25,1441,6.08,0.5
158,0.0,0.0,1,0,6.3,3.0,0,0,0,0,1,0,0,0,57.9,4.0,2973,1156,4129,0.0,0,1,,7.0,9,71,121,479,2,3,0,229,2014-07-10,2.9,1.0,0,51,128,1395,1034,994,144,2223,0.0,0.0
159,0.0,0.0,1,0,2.3,1.0,1,0,0,0,0,0,0,0,63.4,5.0,2796,1072,3868,0.0,0,1,,7.0,5,55,94,530,0,3,0,274,2014-07-11,4.0,4.0,0,163,102,1178,966,806,55,1990,0.0,0.0
160,0.0,0.0,1,0,7.4,3.0,0,0,1,0,0,0,0,0,74.3,5.0,11484,3173,14657,0.0,0,1,,6.0,11,286,728,1284,19,46,0,903,2014-07-12,3.2,2.0,0,324,218,6679,2797,5583,669,9373,0.0,0.0
161,0.0,0.0,1,0,7.8,3.0,0,0,0,1,0,0,0,0,73.4,5.0,12456,3152,15608,0.0,0,1,,6.0,44,342,888,1108,5,62,0,874,2014-07-13,3.3,2.0,0,275,276,7773,2712,6541,824,10352,0.0,0.0
162,0.0,0.0,1,0,4.8,2.0,0,1,0,0,0,0,0,0,70.8,5.0,2621,1043,3664,0.0,0,1,,6.0,0,87,135,298,1,3,0,240,2014-07-14,3.3,2.0,0,37,75,1232,927,1124,71,2159,0.0,0.0
163,0.0,0.0,1,0,7.0,3.0,0,0,0,0,0,1,0,0,69.4,5.0,4005,1350,5355,0.0,0,1,,6.0,2,97,174,455,1,4,0,178,2014-07-15,2.4,1.0,0,852,126,2993,1208,1095,122,3277,0.0,0.0
164,0.0,0.0,1,0,5.6,2.0,0,0,0,0,0,0,1,0,68.4,5.0,3912,1298,5210,0.0,0,1,,6.0,4,111,191,590,0,24,0,315,2014-07-16,2.7,1.0,0,501,139,2188,1110,1202,87,2900,0.0,0.0
165,0.2,0.2,1,0,8.4,3.0,0,0,0,0,1,0,0,0,75.9,5.0,2587,1135,3722,0.2,0,1,,6.0,10,73,122,274,1,1,0,221,2014-07-17,3.1,2.0,0,64,72,1089,1009,967,58,2098,1.83,0.2
166,1.5,1.5,1,0,7.6,3.0,1,0,0,0,0,0,0,0,80.5,5.0,3270,674,3944,1.5,0,1,,6.0,1,38,57,513,0,0,0,251,2014-07-18,2.6,1.0,0,1054,90,3048,618,863,78,2613,0.87,1.5
167,0.0,0.0,1,0,9.0,4.0,0,0,1,0,0,0,0,0,79.8,5.0,9041,2599,11640,0.0,0,1,,7.0,23,184,480,827,13,23,0,622,2014-07-19,2.4,1.0,0,218,193,5364,2296,4531,549,7594,0.0,0.0
168,0.0,0.0,1,0,6.4,3.0,0,0,0,1,0,0,0,0,75.8,5.0,10186,2532,12718,0.0,0,1,,7.0,28,222,507,1073,2,24,0,805,2014-07-20,2.6,1.0,0,284,304,6392,2152,5376,627,8439,0.0,0.0
169,0.0,0.0,1,0,6.0,3.0,0,1,0,0,0,0,0,0,73.9,5.0,3774,1084,4858,0.0,0,1,,7.0,6,80,128,542,2,0,0,364,2014-07-21,3.0,2.0,0,82,136,2989,946,1608,410,3046,0.0,0.0
170,7.5,15.5,1,0,9.8,4.0,0,0,0,0,0,1,0,0,83.9,5.0,3102,1404,4506,16.5,0,1,,6.0,11,86,137,680,0,3,0,316,2014-07-22,4.4,4.0,0,68,86,1115,1211,831,68,2178,5.92,16.5
171,8.0,21.5,1,0,10.0,4.0,0,0,0,0,0,0,1,0,90.0,5.0,1297,521,1818,55.0,0,1,,6.0,0,15,17,143,2,0,0,99,2014-07-23,3.2,2.0,0,38,56,651,496,474,85,1093,13.42,55.0
172,4.0,10.5,1,0,9.3,4.0,0,0,0,0,1,0,0,0,92.8,5.0,1335,672,2007,48.0,0,1,,5.0,0,15,24,208,0,0,0,112,2014-07-24,2.0,1.0,0,31,29,446,617,371,44,1063,15.25,48.0
173,12.5,34.5,1,0,9.5,4.0,1,0,0,0,0,0,0,0,81.9,5.0,1955,771,2726,59.5,0,1,,7.0,4,41,79,207,2,2,0,138,2014-07-25,2.9,1.0,0,84,66,1020,692,773,82,1631,8.05,59.5
174,0.5,0.6,1,0,9.3,4.0,0,0,1,0,0,0,0,0,86.1,5.0,7548,2205,9753,2.5,0,1,,6.0,2,164,319,728,3,17,0,523,2014-07-26,6.4,4.0,0,143,132,4256,1985,3592,521,6241,11.25,2.5
175,0.0,0.0,1,0,4.0,2.0,0,0,0,1,0,0,0,0,75.0,5.0,14282,3531,17813,0.0,0,1,,6.0,35,324,787,1102,13,32,0,810,2014-07-27,1.9,1.0,0,378,390,9195,3075,7774,1013,12240,0.0,0.0
176,0.0,0.0,1,0,5.0,2.0,0,1,0,0,0,0,0,0,71.6,5.0,6518,1843,8361,0.0,0,1,,6.0,0,103,185,761,4,6,0,486,2014-07-28,1.9,1.0,0,252,138,3894,1688,2964,566,5470,0.0,0.0
177,0.0,0.0,1,0,5.4,2.0,0,0,0,0,0,1,0,0,68.4,5.0,7075,2143,9218,0.0,0,1,,6.0,10,139,337,633,5,37,0,442,2014-07-29,2.5,1.0,0,261,163,4094,1949,3162,581,5953,0.0,0.0
178,0.0,0.0,1,0,6.5,3.0,0,0,0,0,0,0,1,0,70.6,5.0,5945,1829,7774,0.0,0,1,,7.0,13,82,175,599,10,13,0,433,2014-07-30,2.2,1.0,0,188,134,3387,1653,2665,534,5040,0.0,0.0
179,1.5,1.5,1,0,6.8,3.0,0,0,0,0,1,0,0,0,75.9,5.0,7921,1727,9648,1.5,0,1,,7.0,14,119,252,766,7,21,0,526,2014-07-31,2.1,1.0,0,206,240,7031,1502,3757,1266,6731,2.08,1.5
180,0.0,0.0,1,0,4.9,2.0,1,0,0,0,0,0,0,0,63.4,5.0,6625,1640,8265,0.0,0,1,,7.0,6,111,200,837,3,2,0,574,2014-08-01,2.6,1.0,0,231,305,3874,1405,3089,554,5279,0.0,0.0
181,0.0,0.0,1,0,8.0,3.0,0,0,1,0,0,0,0,0,55.0,4.0,9590,2111,11701,0.0,0,1,,7.0,37,121,303,1311,8,15,0,972,2014-08-02,3.9,2.0,0,277,719,5745,1903,4793,675,7648,0.08,0.0
182,1.0,2.5,1,0,9.6,4.0,0,0,0,1,0,0,0,0,87.6,5.0,6160,1705,7865,13.0,0,1,,6.0,13,88,200,418,2,16,0,341,2014-08-03,4.2,4.0,0,135,442,3925,1547,3269,521,5472,15.58,13.0
183,0.5,1.5,1,0,9.0,4.0,0,1,0,0,0,0,0,0,93.0,5.0,4467,1147,5614,6.5,0,1,,6.0,5,79,159,452,1,8,0,300,2014-08-04,2.1,1.0,0,144,209,2788,1045,2244,400,3833,11.75,6.5
184,0.0,0.0,1,0,8.0,3.0,0,0,0,0,0,1,0,0,87.5,5.0,7419,2076,9495,0.0,0,1,,6.0,9,101,254,689,5,18,0,480,2014-08-05,3.2,2.0,0,352,368,4657,1879,3504,628,6363,0.83,0.0
185,2.0,4.5,1,0,10.0,4.0,0,0,0,0,0,0,1,0,92.4,5.0,4746,1486,6232,10.5,0,1,,6.0,4,64,90,478,1,1,0,354,2014-08-06,2.2,1.0,0,197,140,2727,1312,2161,369,4039,15.75,10.5
186,0.1,0.2,1,0,7.9,3.0,0,0,0,0,1,0,0,0,91.1,5.0,5554,1647,7201,0.2,0,1,,6.0,2,54,95,503,3,2,0,326,2014-08-07,1.5,1.0,0,175,132,3389,1506,2669,497,4847,2.67,0.2
187,0.0,0.0,1,0,2.1,1.0,1,0,0,0,0,0,0,0,62.3,5.0,7811,2073,9884,0.0,0,1,,6.0,7,116,232,669,10,17,0,406,2014-08-08,3.8,2.0,0,343,221,4819,1935,3825,621,6724,0.0,0.0
188,0.0,0.0,1,0,4.6,2.0,0,0,1,0,0,0,0,0,48.4,3.0,16197,3636,19833,0.0,0,1,,6.0,17,142,260,1070,6,9,0,782,2014-08-09,4.6,4.0,0,423,223,11145,3295,9429,1263,14410,0.0,0.0
189,7.5,25.5,1,0,8.3,3.0,0,0,0,1,0,0,0,0,79.4,5.0,14742,3624,18366,42.5,0,1,,6.0,22,230,454,932,2,13,0,675,2014-08-10,2.6,1.0,0,368,335,10586,3238,8465,1119,13190,4.67,42.5
190,0.0,0.0,1,0,4.5,2.0,0,1,0,0,0,0,0,0,78.4,5.0,5799,1662,7461,0.0,0,1,,6.0,2,89,142,621,2,6,0,417,2014-08-11,2.2,1.0,0,209,100,3451,1516,2666,556,4947,0.0,0.0
191,0.0,0.0,1,0,5.6,2.0,0,0,0,0,0,1,0,0,77.8,5.0,5780,1718,7498,0.0,0,1,,6.0,13,75,112,585,0,2,0,383,2014-08-12,2.7,1.0,0,293,87,3449,1558,2602,524,4977,0.0,0.0
192,0.0,0.0,1,0,9.4,4.0,0,0,0,0,0,0,1,0,75.3,5.0,7874,1547,9421,0.0,0,1,,6.0,5,72,2027,608,7,1915,1912,408,2014-08-13,2.1,1.0,0,286,94,4959,1378,2693,738,5095,7.67,0.0
193,0.3,0.4,1,0,9.3,4.0,0,0,0,0,1,0,0,0,78.6,5.0,33238,1373,34611,0.5,0,1,,6.0,3,88,1855,715,7,1698,1689,365,2014-08-14,2.0,1.0,0,27256,63,56272,1198,1586,383,30423,2.33,0.5
194,0.0,0.0,1,0,5.3,2.0,1,0,0,0,0,0,0,0,72.9,5.0,30465,6099,36564,0.0,0,1,,6.0,39,451,1288,1416,27,77,0,1008,2014-08-15,1.7,1.0,0,634,371,21992,5577,18259,3056,27526,0.0,0.0
195,0.0,0.0,1,0,5.1,2.0,0,0,1,0,0,0,0,0,73.9,5.0,23733,4996,28729,0.0,0,1,,6.0,25,259,656,1095,18,34,0,811,2014-08-16,1.8,1.0,0,600,336,17079,4682,14129,2278,21689,0.0,0.0
196,0.5,1.5,1,0,9.6,4.0,0,0,0,1,0,0,0,0,81.1,5.0,4754,1465,6219,3.0,0,1,,6.0,3,75,105,666,0,0,0,502,2014-08-17,1.9,1.0,0,142,154,2636,1327,2097,354,3920,6.17,3.0
197,2.0,6.5,1,0,10.0,4.0,0,1,0,0,0,0,0,0,90.0,5.0,2126,849,2975,11.5,0,1,,6.0,2,49,56,110,0,0,0,81,2014-08-18,3.1,2.0,0,26,27,1131,789,913,192,1920,13.58,11.5
198,2.0,2.0,1,0,9.8,4.0,0,0,0,0,0,1,0,0,96.6,5.0,2588,988,3576,4.5,0,1,,6.0,0,35,41,364,0,0,0,256,2014-08-19,1.5,1.0,0,35,69,1182,928,958,189,2110,13.5,4.5
199,0.3,0.4,1,0,9.9,4.0,0,0,0,0,0,0,1,0,86.0,5.0,5064,1606,6670,0.5,0,1,,6.0,6,88,147,447,0,4,0,317,2014-08-20,1.1,1.0,0,65,132,2919,1495,2403,451,4414,2.0,0.5
200,6.0,23.5,1,0,9.6,4.0,0,0,0,0,1,0,0,0,96.5,5.0,757,219,976,46.5,0,1,,6.0,0,19,21,280,0,0,0,235,2014-08-21,2.4,1.0,0,9,2,239,199,187,43,438,14.83,46.5
201,5.5,13.0,1,0,7.9,3.0,1,0,0,0,0,0,0,0,83.4,5.0,8450,1707,10157,15.0,0,1,,6.0,13,65,96,427,3,1,0,297,2014-08-22,3.1,2.0,0,44,71,9398,1543,4215,1901,7703,3.0,15.0
202,0.5,0.5,1,0,7.6,3.0,0,0,1,0,0,0,0,0,79.5,5.0,19763,4780,24543,0.5,0,1,,6.0,0,247,471,1189,1,21,0,891,2014-08-23,2.7,1.0,0,350,191,13446,4399,11399,1601,17749,0.83,0.5
203,0.1,0.1,1,0,8.1,3.0,0,0,0,1,0,0,0,0,75.5,5.0,18589,4354,22943,0.1,0,1,,6.0,0,302,653,1062,2,21,0,814,2014-08-24,1.3,1.0,0,313,172,12894,3943,11088,1413,16757,1.58,0.1
204,0.0,0.0,1,0,9.3,4.0,0,1,0,0,0,0,0,0,71.8,5.0,2708,958,3666,0.0,0,1,,6.0,2,64,77,302,0,0,0,232,2014-08-25,3.0,2.0,0,16,76,1435,874,1233,186,2309,2.42,0.0
205,4.0,11.0,1,0,6.3,3.0,0,0,0,0,0,1,0,0,71.4,5.0,3988,1585,5573,11.5,0,1,,6.0,10,111,192,241,0,8,0,196,2014-08-26,2.5,1.0,0,25,74,2262,1400,1824,232,3481,2.17,11.5
206,0.0,0.0,1,0,6.6,3.0,0,0,0,0,0,0,1,0,66.8,5.0,4572,1878,6450,0.0,0,1,,6.0,8,177,257,251,2,1,69,162,2014-08-27,2.8,1.0,0,38,109,2522,1663,2112,191,4004,0.0,0.0
207,0.0,0.0,1,0,1.6,1.0,0,0,0,0,1,0,0,0,65.3,5.0,3750,1528,5278,0.0,0,1,,6.0,4,151,219,218,0,0,46,210,2014-08-28,2.2,1.0,0,29,77,1936,1329,1828,79,3265,0.0,0.0
208,3.0,6.5,1,0,4.5,2.0,1,0,0,0,0,0,0,0,71.9,5.0,14039,1555,15594,6.5,0,1,,6.0,6,97,169,450,1,0,0,321,2014-08-29,1.8,1.0,0,50,36,22052,1264,11793,76,13183,2.33,6.5
209,0.0,0.0,1,0,2.4,1.0,0,0,1,0,0,0,0,0,71.6,5.0,18664,4808,23472,0.0,0,1,,6.0,25,413,1108,954,20,71,0,706,2014-08-30,1.9,1.0,0,293,230,12442,4241,10429,1463,16426,0.0,0.0
210,0.0,0.0,1,0,6.3,3.0,0,0,0,1,0,0,0,0,68.6,5.0,19350,4300,23650,0.0,0,1,,6.0,8,359,1145,724,23,66,0,559,2014-08-31,1.4,1.0,0,329,185,13675,3845,11594,1608,17376,0.0,0.0
211,1.0,1.5,0,0,6.1,3.0,0,1,0,0,0,0,0,1,72.5,5.0,3329,1309,4638,1.5,0,0,,6.0,14,103,209,137,1,8,0,127,2014-09-01,1.5,1.0,0,23,182,1777,1174,1612,142,2951,1.8,1.5
212,1.0,4.0,0,0,8.5,3.0,0,0,0,0,0,1,0,1,73.6,5.0,3602,1370,4972,6.0,0,0,,6.0,5,144,222,149,3,3,56,148,2014-09-02,2.5,1.0,0,863,66,2855,1210,1110,32,3215,6.67,6.0
213,4.0,11.5,0,0,9.8,4.0,0,0,0,0,0,0,1,1,99.8,5.0,786,439,1225,57.5,0,0,,5.0,1,19,22,235,0,0,0,29,2014-09-03,3.4,2.0,0,41,7,143,412,66,2,521,16.92,57.5
214,0.0,0.0,0,0,3.6,2.0,0,0,0,0,1,0,0,1,79.4,5.0,2810,1288,4098,0.0,0,0,,6.0,9,69,156,124,2,3,0,35,2014-09-04,2.5,1.0,0,22,67,1329,1203,1112,113,2450,0.0,0.0
215,0.0,0.0,0,0,5.5,2.0,1,0,0,0,0,0,0,1,76.0,5.0,5953,1177,7130,0.0,0,0,,6.0,3,71,135,355,0,1,0,230,2014-09-05,2.1,1.0,0,1125,73,7249,1081,2384,848,5438,0.0,0.0
